userid,clarity,account,feltacc,ev1,ev1abs_acc,ev1reldiff,ev2,ev2abs_acc,ev2reldiff,ev3,ev3abs_acc,ev3reldiff,ev4,ev4abs_acc,ev4reldiff,ev5,ev5abs_acc,ev5reldiff,ev6,ev6abs_acc,ev6reldiff,ev7,ev7abs_acc,ev7reldiff,totdeviation,avedev,aveabs_acc,avereldiff,avgabspercent,evtext1,evtext1len,evtext2,evtext2len,evtext3,evtext3len,evtext4,evtext4len,evtext5,evtext5len,evtext6,evtext6len,evtext7,evtext7len,totalevtext,avgevtext,crt1,crt1_correct,crt2,crt2_correct,crt3,crt3_correct,crt_total,consc_1,consc_2,consc_3,consc_4,consc,extra_1,extra_2,extra_3,extra_4,extra,agree_1,agree_2,agree_3,agree_4,agree,open_1,open_2,open_3,open_4,open,neuro_1,neuro_2,neuro_3,neuro_4,neuro,need.cog_1,need.cog_2,need.cog_3,need.cog_4,need.cog_5,need.cog_6,need.cog_7,need.cog_8,need.cog_9,need.cog_10,need.cog_11,need.cog_12,need.cog_13,need.cog_14,need.cog_15,need.cog_16,need.cog_17,need.cog_18,need.cog,aomt_1,aomt_2,aomt_3,aomt_4,aomt_5,aomt_6,aomt_7,aomt_8,aomt_9,aomt,educ,age,gender,race
174,0,0,0,70,30,20,34,66,-0.514285714,13,87,-0.617647059,28,72,1.153846154,60,40,1.142857143,59,41,-0.016666667,50,50,-0.152542373,20,17.02040816,55.14285714,2.999365926,299.9365926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,100,0,47,1,2,2,2,6,3,3.25,6,6,5,5,5.5,6,3,5,5,4.75,3,3,3,2,2.75,2,6,2,3,3.25,5,5,5,5,3,5,3,2,2,3,5,5,3,6,6,2,2,5,4,6,6,6,6,2,3,6,6,5,5.111111111,3,1,2,3
297,1,1,1,61,39,39,50,50,-0.180327869,37,63,-0.26,9,91,-0.756756757,13,87,0.444444444,40,60,2.076923077,50,50,0.25,11,14.97959184,62.85714286,5.796326128,579.6326128,It's popularity is increasing,29,There are good cases for both sides,35,People put hope above uncertainty,33,They have less than a third of popularity,41,11% is not enough to win,24,If polls are wrong the No could have more popularity,52,Conservative people are less likely to go to polls but will vote,64,278,39.71428571,0.05,1,5,1,47,1,3,5,5,3,3,4,5,5,5,5,5,6,6,7,7,6.5,7,7,5,7,6.5,3,3,5,5,4,2,3,2,3,6,6,1,2,4,7,6,2,2,6,7,6,5,4,4.111111111,2,5,7,4,6,5,3,4,5,4.555555556,4,1,1,4
35,1,1,1,47,53,53,59,41,0.255319149,58,42,-0.016949153,54,46,-0.068965517,61,39,0.12962963,65,35,0.06557377,67,33,0.030769231,20,4.897959184,41.28571429,7.627911016,762.7911016,"Since it is about even, they have about the same chance of winning. ",68,There are now more people (and more public or relatable to the public) who are pushing for no. One diplomat who says yes will not overwrite the PM saying no and get people to switch their votes.,194,"While hope is good, people are afraid of uncertainty. We are more likely to be risk averse and fear losing that gaining something of equal worth (hope vs going it alone)",169,"Based on experience with Trump and US politics, it seems that even though people are now leaning more towards yes, no is still leading. Plus, these people may still change their mind or may have been swayed in the moment.",221,"People like to stick with the Status Quo. While these studies cannot be compared, the psychology of the people in the study can be.",131,"Like the previous question, people may be psychologically persuaded to stay with the status quo. Further, as the yes camp is based on a message of hope, some who are voting no may not want to speak up because they don't want to be seen as the pessimists.  ",256,"If they didn't come out before, they probably don't care about changes. If they wanted to change their country, the would vote. But now, they want to come out and it is more likely that they want things to stay the same or it wouldn't be as big of a deal to come out at all.",274,1313,187.5714286,0.05,1,20,0,47,1,2,6,6,5,4,5.25,3,7,5,5,5,6,5,4,6,5.25,2,5,3,4,3.5,3,5,5,3,4,3,3,3,5,5,2,3,5,3,5,5,5,3,5,3,2,3,5,3.777777778,5,6,5,7,3,2,6,4,5,4.777777778,3,1,2,1
17,1,0,0,40,60,60,51,49,0.275,38,62,-0.254901961,40,60,0.052631579,68,32,0.7,63,37,-0.073529412,72,28,0.142857143,32,12.44897959,46.85714286,8.691722478,869.1722478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,5,4,5,6,5,2,4,2,5,3.25,7,6,5,6,6,5,6,6,6,5.75,1,1,1,2,1.25,5,5,5,5,5,7,5,2,2,2,6,6,2,6,6,2,6,2,4.388888889,2,5,6,7,6,4,6,6,6,5.333333333,3,1,1,4
200,1,0,0,50,50,50,40,60,-0.2,40,60,0,29,71,-0.275,20,80,-0.310344828,32,68,0.6,30,70,-0.0625,20,7.632653061,65.57142857,7.107450739,710.7450739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,500,0,47,1,2,5,5,6,4,5,5,6,6,5,5.5,7,2,6,6,5.25,6,6,6,6,6,2,2,2,6,3,6,6,6,6,7,6,6,4,2,6,5,6,6,6,4,6,5,4,5.388888889,5,6,5,6,3,2,6,3,4,4.444444444,2,1,2,1
249,1,0,0,70,30,30,68,32,-0.028571429,67,33,-0.014705882,55,45,-0.179104478,55,45,0,61,39,0.109090909,63,37,0.032786885,7,4.897959184,37.28571429,4.274213715,427.4213715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,1,1,5,4,2.75,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,2,1.25,2,3,5,5,5,3,3,3,3,5,5,5,5,5,3,5,5,3,4.055555556,4,3,5,6,5,3,5,3,6,4.444444444,2,1,2,1
122,0,0,0,49,51,-1,38,62,-0.224489796,20,80,-0.473684211,29,71,0.45,31,69,0.068965517,18,82,-0.419354839,70,30,2.888888889,21,13.63265306,63.57142857,0.184332223,18.4332223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,24,0,0,5,3,5,4,4.25,5,3,6,3,4.25,7,5,5,7,6,5,4,4,4,4.25,3,3,3,4,3.25,1,5,3,3,5,6,2,4,2,4,2,2,4,4,6,2,2,6,3.5,6,6,6,7,2,1,6,4,4,4.666666667,3,1,2,2
203,0,1,1,40,60,-10,50,50,0.25,35,65,-0.3,25,75,-0.285714286,25,75,0,30,70,0.2,30,70,0,10,6.93877551,66.42857143,-1.447959184,144.7959184,"The Yes camp seems to be gaining momentum and might sway more voters. Though, the No camp has held the lead, so I don't expect a big dip in votership.",150,"The author and Prime Minister both have some sway, but the senior diplomat might be seen as more of a ""hero"" figure, and could rally a lot of support.",150,A slogan based on hope will sway more than one focused on fear.,63,The debate will sway more and more undecided voters.,52,Not much change from the previous.,34,"These latest studies won't sway many, but they may sway about 5% of voters affected.",84,No change from previous.,24,557,79.57142857,0.1,0,100,0,24,0,0,2,2,5,2,2.75,5,6,5,5,5.25,7,6,1,6,5,6,4,4,6,5,6,6,6,7,6.25,4,7,6,7,7,7,7,7,7,1,7,7,5,7,7,1,7,7,6,4,6,3,7,4,4,6,4,3,4.555555556,3,1,2,2
166,0,1,1,40,60,-10,45,55,0.125,35,65,-0.222222222,31,69,-0.114285714,30,70,-0.032258065,70,30,1.333333333,73,27,0.042857143,33,14.40816327,53.71428571,-1.266796504,126.6796504,The decreased lead shows that once the election gets closer more people take an interest rather than those who have pushed the 'no camp' since the beginning.,157,People tend to trust authority figures with relevant experience.,64,Slogans tend to sway the uninformed voter.,42,Showing a wide margin of victory tends to convince voters of opinions that may not be representative of the whole.,114,Last minute momentum shifts tend towards the status quo and voters tend to remain complacent with the norm.,107,I misinterpreted which camp was pro-change. The most politically active tend to be those who desire the most change.,116,"When the media stresses the importance of these elections, many unlikely voters will participate.",97,697,99.57142857,0.1,0,20,0,47,1,1,5,2,6,4,4.25,3,3,4,3,3.25,5,5,4,4,4.5,4,6,5,3,4.5,5,6,5,6,5.5,3,3,3,3,3,2,7,3,3,4,4,3,4,1,3,7,2,6,3.555555556,5,5,5,3,4,5,6,5,4,4.666666667,3,1,1,1
4,1,1,1,46,54,54,62,38,0.347826087,31,69,-0.5,69,31,1.225806452,48,52,-0.304347826,79,21,0.645833333,51,49,-0.35443038,5,12.73469388,44.85714286,7.865812524,786.5812524,"The two camps are even, but the Yes camp clearly started to gain votes since it catch up to the no camp.",104,The no camp has a greater number of influential people to back it up.,69,Yes theme is overall better and more convincing. ,49,Yes camp is gaining ground and the poll is almost over.,55,I think there's a pretty even chance of either camps winning..,62,Yes camp probably has less votes than people think while the no camp has more than people think. ,97,There is an equal chance because we do not know if these people will be for or against independence. ,101,537,76.71428571,0.05,1,20,0,24,0,1,5,6,6,6,5.75,2,3,3,4,3,7,7,7,7,7,5,6,6,6,5.75,3,5,5,5,4.5,4,5,2,6,4,2,6,6,2,2,6,6,2,2,2,2,2,2,3.5,2,5,2,4,4,4,4,2,2,3.222222222,3,1,2,2
124,0,1,1,50,50,0,30,70,-0.4,8,92,-0.733333333,72,28,8,11,89,-0.847222222,57,43,4.181818182,19,81,-0.666666667,31,20.89795918,64.71428571,1.362085137,136.2085137,The no camp is even with the yes camp therefore there is a 50% chance. ,71,One person's opinion is not sufficient. ,40,There is a lot of uncertainty and risk. ,40,71% said that they won the debate. ,35,There is not much of an affect.,31,There may be an underestimate. ,31,Very hard to tell from this evidence.,37,285,40.71428571,0.1,0,100,0,24,0,0,5,5,2,6,4.5,5,5,5,5,5,6,5,3,5,4.75,6,6,6,6,6,4,5,5,5,4.75,2,2,5,5,5,5,3,3,5,5,3,5,5,3,3,3,5,3,3.888888889,3,5,5,3,5,3,5,3,5,4.111111111,5,1,2,1
87,0,1,1,25,75,-25,20,80,-0.2,20,80,0,50,50,1.5,50,50,0,70,30,0.4,70,30,0,45,18.7755102,56.42857143,-3.328571429,332.8571429,"Given the momentum of the No camp, it is more likely that the No camp will win the election.",92,"It appears that there was more support from influencers on the No vote side, so I assumed that the No vote becomes more likely given just the information here.",159,I didn't change my answer because I don't know that this makes one or the other more likely.,92,"Looks like momentum has moved to the Yes vote side, but with No still leading I am unsure, so went with even chance for both.",125,Still unsure what side is likely to win.,40,"Assuming this sociologist is reliable and given the info on the last slide that late deciders break for status quo, I think the No vote is more likely to win.",158,No change to my thoughts based on this.,39,705,100.7142857,0.05,1,5,1,47,1,3,2,2,6,2,3,2,3,2,2,2.25,7,6,6,7,6.5,6,6,6,6,6,2,2,6,2,3,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5.777777778,6,6,6,6,3,6,6,6,6,5.666666667,5,1,1,1
54,1,1,1,40,60,60,60,40,0.5,9,91,-0.85,20,80,1.222222222,30,70,0.5,50,50,0.666666667,55,45,0.1,15,15.46938776,62.28571429,8.876984127,887.6984127,Favor is swinging towards the Yes camp. ,40,Writers hold a lot of influence in affecting the public mindset. ,65,People are more likely to invest in a positive campaign message. ,65,The votes seem to be favoring Yes and momentum is building in their camp. ,74,"There is a chance that the final month of polling will help the No movement slightly, but this is based on past experience; the current election polling seems to be building momentum for Yes. ",192,It could be possible that the sociologist is wrong. ,52,"People who vote on big issues are probably more likely to support the status quo. Additionally, the previous note of mistaken studies should favor the No vote.",159,647,92.42857143,0.0108,0,100,0,47,1,1,5,4,5,3,4.25,5,4,5,4,4.5,6,6,6,6,6,5,5,3,5,4.5,2,3,4,5,3.5,6,6,6,6,6,4,3,3,6,6,6,5,5,6,6,3,5,3,5.055555556,4,6,6,5,4,6,6,6,4,5.222222222,3,1,2,4
32,1,0,0,50,50,50,70,30,0.4,65,35,-0.071428571,29,71,-0.553846154,50,50,0.724137931,70,30,0.4,50,50,-0.285714286,0,11.55102041,45.14285714,7.230449846,723.0449846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,5,1,47,1,2,7,7,7,7,7,2,6,5,3,4,6,7,6,7,6.5,5,6,3,5,4.75,5,6,5,4,5,3,5,6,3,5,2,5,2,2,5,5,5,5,5,5,3,5,5,4.222222222,6,7,6,6,6,5,7,5,4,5.777777778,3,1,2,4
86,0,1,1,60,40,10,60,40,0,40,60,-0.333333333,10,90,-0.75,10,90,0,30,70,2,20,80,-0.333333333,40,17.55102041,67.14285714,1.511904762,151.1904762,"Although Yes camp was leading for a longer time, support for No camp grew extremely rapidly. No camp is gaining a lot of popularity and will continue to do so in some way.",171,"Prime Minister is a very important person who many will be swayed by. Senior diplomat of Apple has experience, but still has less influence.",140,People tend to like more positive things.,41,71% is going to be extremely hard to turn over within two weeks.,64,"I agree with the critics, the situations are very different, especially time-wise.",82,12 out of 16 is quite a large proportion that could definitely bring about considerable effect.,95,"This is a valid argument, but a lot of the previous evidence still gears my choice toward the fact that it is unlikely for the No camp to win.",142,735,105,0.1,0,100,0,24,0,0,5,2,6,2,3.75,2,4,2,3,2.75,7,7,7,7,7,7,4,4,7,5.5,6,2,4,6,4.5,5,5,6,6,6,5,6,6,6,5,5,6,5,5,5,4,6,5,5.388888889,4,5,4,6,3,2,5,3,4,4,3,1,2,4
283,1,1,1,40,60,60,30,70,-0.25,30,70,0,30,70,0,30,70,0,30,70,0,30,70,0,10,2.448979592,68.57142857,8.535714286,853.5714286,"Yes camp pulled even, making it likely that they are doing something better than the no camp. I assume they will continue to do it in the future.",145,The Scottish people are more influenced by celebrities like JK Rowling than they are by politicians,99,"This doesn't change anything, it just describes their views",59,"One poll doesn't mean much, but neither do debates. It stays the same.",70,"This is neat info and all, but it doesn't change the current situation.",71,"Again, neat info, but it doesn't change things",46,Still neat info but it doesn't change the situation,51,541,77.28571429,0.05,1,5,1,47,1,3,1,1,5,1,2,6,5,3,7,5.25,7,3,5,5,5,7,7,7,7,7,7,6,6,7,6.5,2,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,5.555555556,7,7,7,6,3,3,6,7,5,5.666666667,5,1,1,1
115,0,0,0,50,50,0,40,60,-0.2,29,71,-0.275,21,79,-0.275862069,31,69,0.476190476,31,69,0,29,71,-0.064516129,21,6.857142857,67,-0.048455389,4.845538883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,24,0,0,2,2,5,4,3.25,4,7,5,6,5.5,7,7,7,7,7,6,7,7,7,6.75,6,6,5,5,5.5,2,2,6,6,6,2,6,2,2,6,6,6,2,6,5,2,2,5,4.111111111,5,6,6,3,5,6,6,6,6,5.444444444,3,1,2,7
268,0,0,0,40,60,-10,31,69,-0.225,29,71,-0.064516129,20,80,-0.310344828,32,68,0.6,34,66,0.0625,29,71,-0.147058824,11,4.040816327,69.28571429,-1.440631397,144.0631397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,24,0,2,3,3,4,2,3,5,5,4,6,5,5,5,5,5,5,6,6,7,7,6.5,5,5,3,6,4.75,6,6,4,5,5,4,5,2,2,6,6,7,3,6,6,1,7,6,4.833333333,6,7,7,7,6,3,7,7,6,6.222222222,2,1,1,1
229,0,1,1,50,50,0,60,40,0.2,10,90,-0.833333333,30,70,2,30,70,0,30,70,0,40,60,0.333333333,10,12.24489796,64.28571429,0.242857143,24.28571429,Because currently they are dead even,36,"People will listen to a senior diplomat, more so than an author",63,Slim chance because their slogan is not good,44,Things are looking down for the No camp because of recent developments.,71,"if the status quo is voting yes, then a lot of the swing voters will also vote yes",82,This information could display No in a positive light,53,I feel like this is difficult to determine from the info given,62,411,58.71428571,0.1,0,20,0,47,1,1,5,3,5,3,4,6,7,6,7,6.5,6,7,6,7,6.5,6,6,6,6,6,2,2,2,5,2.75,2,6,6,5,6,6,6,5,5,6,6,6,6,6,6,2,6,6,5.388888889,5,6,5,7,2,2,6,5,6,4.888888889,2,1,2,1
234,0,1,1,51,49,1,70,30,0.37254902,70,30,0,29,71,-0.585714286,30,70,0.034482759,29,71,-0.033333333,50,50,0.724137931,1,15.14285714,53,0.216017441,21.60174415,There has not been a shift in advantage between the two camps with such less time left.,87,The new package of self-rule initiatives is a more sufficient reason to vote no than the reason to vote yes.,108,The idea of uncertainty and the unknown can scare people and shift their views. ,80,"The majority seems to be going towards independence, and there does not seem to be much time left for the No camp to catch up.",126,"The No Camp will still have trouble catching up, as this case is too different. ",80,There does not seem to be time left anyway of people to swing to the other side (the No side). ,95,"The people who will want change will vote Yes, whereas other people who want No may be ambivalent. ",99,675,96.42857143,0.05,1,100,0,24,0,1,3,3,4,3,3.25,4,5,4,5,4.5,5,6,6,6,5.75,5,5,6,7,5.75,4,5,5,5,4.75,6,6,6,2,2,2,3,6,2,4,4,4,2,6,2,2,3,6,3.777777778,3,5,4,5,3,4,5,4,4,4.111111111,2,1,1,4
30,1,0,0,50,50,50,72,28,0.44,30,70,-0.583333333,29,71,-0.033333333,51,49,0.75862069,69,31,0.352941176,75,25,0.086956522,25,15.67346939,46.28571429,7.28883596,728.883596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,24,0,2,3,2,3,2,2.5,2,2,1,1,1.5,4,3,5,3,3.75,6,5,6,6,5.75,2,2,3,5,3,5,5,5,6,6,3,2,5,4,6,6,6,3,6,6,3,4,6,4.833333333,5,6,6,7,6,5,7,6,3,5.666666667,3,1,2,4
141,0,1,1,49,51,-1,50,50,0.020408163,20,80,-0.6,18,82,-0.1,25,75,0.388888889,32,68,0.28,31,69,-0.03125,18,9.918367347,67.85714286,-0.148850421,14.88504211,Elections change and they have - can go either way at this point,64,I think the effect of the senior diplomat and the effect of the prime minister would balance each other out,107,Hope for the future is always a better campaign than skepticism. Most American presidential campaigns have been based on hope and not fear/uncertainty of people,160,It seems like the election is slowly siding with the Yes camp,61,Decisions can still change but they are very unlikely. The swing could apply to Apple but even then it would not be enough,122,The no campaign has a bigger chance than last time but since has a disadvantage. ,81,This could make a difference but I don't think it would be a big enough difference ,83,678,96.85714286,0.1,0,100,0,36,0,0,2,3,4,2,2.75,4,5,4,4,4.25,5,6,5,6,5.5,3,5,4,5,4.25,2,3,2,2,2.25,2,4,4,2,5,3,5,5,2,6,6,5,6,3,3,5,5,3,4.111111111,4,5,5,4,3,4,4,4,5,4.222222222,2,1,1,1
147,0,1,1,40,60,-10,35,65,-0.125,30,70,-0.142857143,25,75,-0.166666667,25,75,0,28,72,0.12,28,72,0,12,4.204081633,69.85714286,-1.473503401,147.3503401,"Since the No camp's lead has been dropping, I think more people are gravitating to the Yes camp, so I think there will be less than a 50% probability that the No camp will win",175,"I think the senior diplomat (since he has been an official for so long, it seems like people like him/respect him) would have more sway over the people than the author, since the diplomat has experience in politics and would know what is best for Apple",252,"I think people are more motivated by messages of hope and change than depressing ones, so I think people would be more attracted to the Yes camp because it has a more positive message",183,"Since 71% of voters say the Yes leader won the debate, I think that shows in the general election, around the same proportion would support the Yes leader",154,"Since the historical swing was just an average and is not a very large percentage, I don't think it has a sway in the change in probability",139,"This data seems to be more positive to the No camp, so I increased my probability of the No camp winning by a little bit",120,"This study just says the polls may have underestimated the number of people who will show up, but it doesn't seem to say anything about whether more of the voters who end up showing up will gravitate to one side, so I didn't change my probability",246,1269,181.2857143,0.05,1,100,0,47,1,2,4,5,5,4,4.5,1,3,3,4,2.75,6,7,6,7,6.5,4,5,5,4,4.5,1,2,1,5,2.25,6,6,5,5,6,2,2,3,3,6,6,6,5,5,5,3,3,5,4.555555556,4,7,7,7,4,5,7,5,6,5.777777778,3,1,2,4
135,1,0,0,29,71,71,32,68,0.103448276,30,70,-0.0625,19,81,-0.366666667,23,77,0.210526316,31,69,0.347826087,33,67,0.064516129,4,4.081632653,71.85714286,10.18530716,1018.530716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,3,3,4,2,3,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6.25,4,4,4,4,4,3,3,5,5,5,3,5,5,5,3,3,5,3,3,3,5,5,3,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1
233,0,0,0,30,70,-20,50,50,0.666666667,61,39,0.22,59,41,-0.032786885,70,30,0.186440678,58,42,-0.171428571,51,49,-0.120689655,21,8.979591837,45.85714286,-2.750256824,275.0256824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2000,0,47,1,1,4,4,5,3,4,6,5,5,6,5.5,5,3,5,3,4,6,3,3,3,3.75,4,5,3,5,4.25,4,4,2,2,4,4,4,4,4,4,4,2,6,4,4,4,4,4,3.777777778,4,5,4,5,4,4,5,4,4,4.333333333,3,1,1,4
25,0,1,1,26,74,-24,24,76,-0.076923077,21,79,-0.125,22,78,0.047619048,27,73,0.227272727,38,62,0.407407407,24,76,-0.368421053,2,3.714285714,74,-3.41257785,341.257785,I don't think the No camp will win the election,47,Because of the Apple support,28,The yes theme was better.,25,The pro-indepence leader won the debate.,40,The cases were too different to be directly comparable.,55,The spiral of science.,22,The type of people voting.,26,243,34.71428571,0.05,1,2500,0,2,0,1,6,5,6,5,5.5,4,5,4,4,4.25,6,2,6,6,5,3,2,2,2,2.25,6,4,6,3,4.75,4,5,6,3,3,2,2,2,2,3,4,3,2,2,2,2,5,4,3.111111111,6,6,6,2,2,2,6,6,6,4.666666667,3,1,2,1
288,1,0,0,50,50,50,39,61,-0.22,24,76,-0.384615385,19,81,-0.208333333,16,84,-0.157894737,39,61,1.4375,39,61,0,11,10.81632653,67.71428571,7.209522364,720.9522364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,100,0,24,0,1,5,5,7,6,5.75,3,6,3,3,3.75,6,6,4,6,5.5,3,3,3,3,3,2,4,3,4,3.25,4,4,2,4,3,3,5,5,5,4,7,4,3,5,5,2,5,6,4.222222222,5,6,4,7,5,5,5,4,4,5,3,1,2,1
27,0,0,0,70,30,20,52,48,-0.257142857,56,44,0.076923077,63,37,0.125,61,39,-0.031746032,78,22,0.278688525,39,61,-0.5,31,9.306122449,40.14285714,2.813103245,281.3103245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,100,0,47,1,1,6,3,7,6,5.5,7,5,7,7,6.5,7,7,7,7,7,7,7,7,7,7,7,4,2,6,4.75,5,5,3,2,3,5,2,3,4,5,5,2,5,5,5,3,2,5,3.833333333,4,4,3,4,4,4,3,4,4,3.777777778,3,1,2,1
80,1,1,1,50,50,50,71,29,0.42,61,39,-0.14084507,54,46,-0.114754098,54,46,0,64,36,0.185185185,65,35,0.015625,15,6.163265306,40.14285714,7.195030145,719.5030145,"If polls are even before the election, they have an even chance of winning. ",76,People have more incentive to vote no if they are promised changes in tax policy and social policy. ,100,"The public figures are still important, but people love the ""hope for change"" campaigns, i.e. Obama campaign ",109,"I still feel like it's harder for people to accept radical change like leaving that union or whatever it is, but if the independence leader won the debate that will help them a lot",180,"This evidence does not seem that important, as indicated in the last line",73,"Now I consider the people that haven't been polled or are as likely to speak out. If they want radical change, they will be more likely to speak out. I think the majority will say no",182,Same rationale as the last question,35,755,107.8571429,0.05,1,5,1,24,0,2,5,5,5,5,5,4,6,3,4,4.25,6,6,5,6,5.75,7,6,5,6,6,4,3,3,5,3.75,3,6,7,7,7,1,4,4,5,6,6,7,6,6,6,5,4,6,5.333333333,3,7,5,6,5,2,7,5,6,5.111111111,3,1,2,1
82,1,0,0,47,53,53,50,50,0.063829787,40,60,-0.2,0,100,-1,0,100,#DIV/0!,36,64,#DIV/0!,40,60,0.111111111,7,17.3877551,69.57142857,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,5,1,47,1,3,5,3,6,5,4.75,5,3,6,6,5,7,7,7,7,7,7,5,7,7,6.5,1,1,2,2,1.5,3,3,3,3,7,3,5,3,3,3,3,5,5,3,3,5,7,1,3.777777778,6,6,7,7,3,7,7,7,6,6.222222222,3,1,1,1
63,1,0,0,50,50,50,51,49,0.02,31,69,-0.392156863,12,88,-0.612903226,19,81,0.583333333,26,74,0.368421053,29,71,0.115384615,21,11.06122449,68.85714286,7.154582702,715.4582702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1,1,0,47,1,2,2,3,4,4,3.25,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,2,3,2,5,3,5,5,4,3,5,3,5,3,5,5,5,5,5,5,5,5,5,6,4.666666667,4,5,5,6,6,4,5,5,5,5,3,1,2,3
211,1,1,1,50,50,50,30,70,-0.4,40,60,0.333333333,25,75,-0.375,20,80,-0.2,35,65,0.75,25,75,-0.285714286,25,8.163265306,67.85714286,7.117517007,711.7517007,I don't know whether the Yes and No camps are increasing or decreasing in the polls or at what rate.,100,Less likely now that the senior diplomat supports the Yes camp.,63,"Fear is more effective than hope, so it is now more likely than before that the No camp wins.",93,Less likely now than ever before.,33,"The study seems to represent a comparable situation, so even less likely now.",77,"More likely now, but I'm losing track of my answers so it's harder to make them relative to each other.",103,I think the new people who come out to vote will be in favor of independence.,77,546,78,0.05,1,5,1,47,1,3,2,2,6,2,3,1,2,1,3,1.75,6,2,5,5,4.5,5,3,5,6,4.75,2,3,5,6,4,3,5,5,5,5,3,5,5,5,5,5,5,4,3,5,5,5,5,4.611111111,5,7,7,6,6,7,7,5,6,6.222222222,3,1,1,1
144,0,1,1,50,50,0,60,40,0.2,66,34,0.1,55,45,-0.166666667,57,43,0.036363636,66,34,0.157894737,70,30,0.060606061,20,5.795918367,39.42857143,0.055456824,5.545682388,The polls are evenly split at this point.,41,The self-rule initiatives will likely be enough for those on the fence plus the author is likely to have slightly more sway than the political insider.,151,Fear is often a stronger motivator than speculation.,52,Some voters may shift back but getting closer to the election less people are likely to change their minds.,107,It seems likely that the status quo will be favored once again and this referendum is comparable to the others.,111,There is further evidence that the no's have a legitimate majority. ,68,The proportion of voters that are supposedly not accounted for is likely to be the same as that of the poll so these votes shouldn't sway chances much.,151,681,97.28571429,0.05,1,5,1,47,1,3,2,3,5,3,3.25,2,3,2,3,2.5,5,5,5,5,5,5,6,5,5,5.25,2,5,2,3,3,5,6,6,6,6,5,6,5,5,5,6,6,5,6,6,5,5,5,5.5,6,6,5,6,5,3,6,5,5,5.222222222,3,1,1,1
278,0,1,1,39,61,-11,40,60,0.025641026,40,60,0,75,25,0.875,50,50,-0.333333333,70,30,0.4,70,30,0,31,14.40816327,45.14285714,-1.433241758,143.3241758,"People indifferent will probably vote no. However, a growing amount of people have a stance.",92,Policy alongside with a famous author would have more influence than a senior diplomat whom may not be well-known. ,115,People are more risk conscious. ,32,Polls in positive of yes probably will swing undecideds. Final public debate will sway some nos to change?,106,unclear how trustworthy polls are. ,35,"Likely the nos have it. Seems the ""yes"" people have some say in the media perhaps. ",83,People are more likely to have a stance against the change than for the change. ,80,543,77.57142857,0.1,0,5,1,47,1,2,3,3,5,4,3.75,7,7,7,5,6.5,7,7,6,6,6.5,6,7,6,6,6.25,2,2,1,6,2.75,3,3,5,5,5,3,6,2,2,6,3,7,4,6,6,2,2,5,4.166666667,4,6,6,7,3,6,6,6,5,5.444444444,3,1,2,2
123,1,1,1,36,64,64,21,79,-0.416666667,7,93,-0.666666667,28,72,3,77,23,1.75,35,65,-0.545454545,15,85,-0.571428571,21,15.46938776,68.71428571,9.507111936,950.7111936,more people said no than yes,28,the man with a lot of influence says yes,40,people like to have hope for the future,39,number of yes is on an incline and will continue to increase,60,status quo seems to be no (majority so far) and there is swing towards status quo,81,overestimated yes,17,more people will come out if feel strongly yes,46,311,44.42857143,0.1,0,100,0,24,0,0,5,2,6,5,4.5,6,6,4,6,5.5,7,7,6,7,6.75,5,5,5,5,5,2,4,5,4,3.75,4,4,2,2,2,6,2,2,2,4,4,4,6,4,4,4,4,6,3.666666667,4,5,4,3,3,4,4,5,4,4,3,1,2,1
