start,end,id,certainty,account,ev1,ev1abs_acc,ev1reldiff,ev2,ev2abs_acc,ev2reldiff,ev3,ev3abs_acc,ev3reldiff,ev4,ev4abs_acc,ev4reldiff,ev5,ev5abs_acc,ev5reldiff,ev6,ev6abs_acc,ev6reldiff,ev7,ev7abs_acc,ev7reldiff,totdeviation,avedev,aveabs_acc,avereldiff,percent_change1,percent_change2,percent_change3,percent_change4,percent_change5,percent_change6,evtext1,evtext1len,evtext2,evtext2len,evtext3,evtext3len,evtext4,evtext4len,evtext5,evtext5len,evtext6,evtext6len,evtext7,evtext7len,totalevtext,avgevtext,crt1,crt1_s,crt2,crt2_s,crt3,crt3_s,crt_s,consc_1,consc_2*,consc_3,consc_4*,consc,extra_1,extra_2*,extra_3,extra_4*,extra,agree_1,agree_2*,agree_3,agree_4*,agree,open_1,open_2*,open_3*,open_4*,open,neuro_1,neuro_2*,neuro_3,neuro_4*,neuro,need.cog_1,need.cog_2,need.cog_3*,need.cog_4*,need.cog_5*,need.cog_6,need.cog_7*,need.cog_8*,need.cog_9*,need.cog_10,need.cog_11,need.cog_12*,need.cog_13,need.cog_14,need.cog_15,need.cog_16*,need.cog_17*,need.cog_18,need.cog,aomt_1,aomt_2,aomt_3,aomt_4*,aomt_5*,aomt_6*,aomt_7*,aomt_8,aomt_9,aomt,educ,age,gender,race
4/28/17 13:08,4/30/17 20:15,3316,0,0,0.60,0.10,0.10,0.60,0.10,0.00,0.80,0.30,0.20,0.50,0.00,-0.30,0.70,0.20,0.20,0.40,0.10,-0.30,0.30,0.20,-0.10,0.30,0.18,0.14,-0.03,0.00,0.33,-0.38,0.40,-0.43,-0.25,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,100,0,47,1,1,5,1,5,1,3.00,4,5,5,5,4.75,7,1,7,6,5.25,6,5,2,5,4.50,5,4,1,5,3.75,4,6,2,3,4,1,2,2,2,4,6,2,6,6,4,2,2,4,3.44,6,6,5,7,5,3,6,5,4,5.22,2,1,1,4
4/5/17 0:04,4/5/17 0:16,3617,0,0,0.60,0.10,0.10,0.40,0.10,-0.20,0.45,0.05,0.05,0.48,0.02,0.03,0.70,0.20,0.22,0.60,0.10,-0.10,0.30,0.20,-0.30,0.30,0.15,0.11,-0.03,-0.33,0.13,0.07,0.46,-0.14,-0.50,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,4,3,3,4,3.50,3,3,3,3,3.00,5,6,5,6,5.50,5,5,6,4,5.00,5,5,4,5,4.75,7,6,5,5,5,5,3,6,4,7,6,5,5,6,6,5,5,5,5.33,5,6,3,4,3,5,5,6,5,4.67,3,1,1,4
3/2/17 13:30,3/2/17 13:57,3379,0,0,0.40,0.10,0.10,0.90,0.40,0.50,0.20,0.30,-0.70,0.30,0.20,0.10,0.70,0.20,0.40,0.30,0.20,-0.40,0.40,0.10,0.10,0.00,0.37,0.21,0.01,1.25,-0.78,0.50,1.33,-0.57,0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,5,1,47,1,2,2,6,5,3,4.00,4,4,2,3,3.25,6,5,6,5,5.50,6,5,4,6,5.25,5,5,5,6,5.25,5,6,4,4,5,4,2,3,2,1,4,4,5,5,3,3,4,7,3.94,4,7,7,6,5,5,7,4,5,5.56,3,1,2,4
4/25/17 12:08,4/25/17 12:19,3619,0,0,0.60,0.10,0.10,0.60,0.10,0.00,0.60,0.10,0.00,0.50,0.00,-0.10,0.50,0.00,0.00,0.60,0.10,0.10,0.40,0.10,-0.20,0.20,0.07,0.07,-0.01,0.00,0.00,-0.17,0.00,0.20,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,100,0,6,0,0,3,5,4,3,3.75,7,7,7,7,7.00,5,7,6,7,6.25,6,7,4,7,6.00,2,4,1,7,3.50,6,5,7,7,7,5,2,2,7,3,5,7,4,2,5,6,4,3,4.83,7,7,7,7,4,5,7,7,7,6.44,5,1,2,7
3/1/17 16:07,3/1/17 16:17,568,0,1,0.60,0.10,0.10,0.60,0.10,0.00,0.20,0.30,-0.40,0.30,0.20,0.10,0.70,0.20,0.40,0.60,0.10,-0.10,0.40,0.10,-0.20,0.20,0.20,0.16,-0.01,0.00,-0.67,0.50,1.33,-0.14,-0.33,I gave it a better than half chance because it is more likely to happen than the other scenario.,96,because this was effective six out of the last ten times,56,In the past this only led to 20% having the win.,48,"if it was 1/10 then its three times the size, that would be .3",62,This is in line with the past statistics given,46,"Again, this is in line with historical statistics.",50,I am now less convinced. They are less than half as likely,58,416,59.43,0.05,1,100,0,47,1,2,5,6,7,7,6.25,7,5,6,6,6.00,6,3,5,5,4.75,5,3,5,4,4.25,2,3,2,3,2.50,2,2,3,3,3,6,3,3,3,6,6,7,6,6,6,3,3,6,4.28,5,5,5,6,3,3,6,5,5,4.78,3,1,2,3
3/26/17 15:32,3/26/17 15:41,1864,0,0,0.60,0.10,0.10,0.40,0.10,-0.20,0.20,0.30,-0.20,0.33,0.17,0.13,0.70,0.20,0.37,0.60,0.10,-0.10,0.40,0.10,-0.20,0.20,0.20,0.15,-0.01,-0.33,-0.50,0.65,1.12,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,20,0,24,0,0,5,3,5,5,4.50,3,3,5,5,4.00,5,5,5,5,5.00,5,6,6,6,5.75,6,6,5,6,5.75,6,6,6,6,6,6,3,6,5,6,6,6,5,6,5,3,6,6,5.50,5,6,6,6,6,5,7,5,5,5.67,5,1,2,1
3/30/17 15:32,3/30/17 15:40,3137,0,0,0.60,0.10,0.10,0.40,0.10,-0.20,0.75,0.25,0.35,0.60,0.10,-0.15,0.70,0.20,0.10,0.60,0.10,-0.10,0.40,0.10,-0.20,0.20,0.18,0.14,-0.01,-0.33,0.88,-0.20,0.17,-0.14,-0.33,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,100,0,24,0,0,5,1,4,3,3.25,6,6,5,6,5.75,7,6,6,6,6.25,7,6,3,6,5.50,2,7,4,6,4.75,2,6,6,6,6,6,6,7,6,6,7,6,7,7,7,6,6,7,6.11,4,1,6,6,6,2,7,7,6,5.00,3,1,2,1
4/2/17 11:09,4/2/17 11:34,3575,0,1,0.40,0.10,0.10,0.60,0.10,0.20,0.60,0.10,0.00,0.75,0.25,0.15,0.60,0.10,-0.15,0.65,0.15,0.05,0.40,0.10,-0.25,0.00,0.13,0.13,0.01,0.50,0.00,0.25,-0.20,0.08,-0.38,"Given that 50% of referendums have succeeded but the population tends to approach change cautiously, I feel that the event it would pass would be more unlikely. Additionally the poll mentioned on this page does work in favor of succession, so I assigned a probability slightly less than 50%.",291,I think this event would sway people in favor of succession by underscoring the dissatisfaction with the current regime.,120,This doesn't seem to have a considerable impact on anything,59,"These rally sizes clearly indicate which side is garnering more attention, if anything, which indicates whose campaign is making more of an impact.",147,This new information clearly shows that independence is a very controversial and impactful issue which many people may be hesitant about.,137,"In my own experiences with political debates, winners seem to have at least a slight edge on their opponents.",109,This news would likely instill much distrust in the media as well as the independence movement.,95,958,136.86,0.05,1,100,0,47,1,2,6,7,7,7,6.75,3,4,3,5,3.75,6,6,5,7,6.00,5,6,5,6,5.50,4,5,4,5,4.50,6,4,6,4,6,4,6,6,4,4,4,7,2,3,6,7,7,7,5.17,5,7,7,7,5,5,6,6,6,6.00,3,1,1,1
3/23/17 12:30,3/23/17 12:44,3301,0,0,0.60,0.10,0.10,0.60,0.10,0.00,0.50,0.00,-0.10,0.40,0.10,-0.10,0.70,0.20,0.30,0.70,0.20,0.00,0.40,0.10,-0.30,0.20,0.13,0.11,-0.01,0.00,-0.17,-0.20,0.75,0.00,-0.43,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,5,1,47,1,2,3,5,5,3,4.00,5,6,6,5,5.50,7,7,7,7,7.00,4,3,5,4,4.00,3,3,3,3,3.00,3,5,3,5,5,2,3,3,3,6,4,3,3,4,4,5,4,3,3.78,5,6,6,6,5,4,7,5,5,5.44,3,1,1,1
2/24/17 17:20,2/24/17 17:44,3148,0,1,0.60,0.10,0.10,0.55,0.05,-0.05,0.60,0.10,0.05,0.80,0.30,0.20,0.70,0.20,-0.10,0.70,0.20,0.00,0.40,0.10,-0.30,0.20,0.12,0.15,-0.01,-0.08,0.09,0.33,-12.50,0.00,-42.86,"Given that referendums have a 50% chance of succeeding, and the study polls showing support for secession with an accuracy rate of 70%, it seems highly likely the probability of secession being favored is over 50%.",214,"Now that there is a beneficial package if votes go for unity, the probability of secession winning will be lower than the previous prediction of 60% but still not as low as the usual 50% chance since recent polls show favor with secession.",239,"Along with a compelling slogan, I believe the pendulum of chance would swing more towards secession, given the fairly accurate polls, the 66% chance for the compelling slogan on the secession camp, and the 60% chance for the unity package benefits.",248,"It seems as though the camp favoring secession has this one in the bag, as all previous data points toward Camp Secession winning the votes. I provided a 80% probability as I believe that given this new information, the probabilities are higher, but a vote might still win for unity given the (fairly) compelling benefits package.",330,"I'd give camp secession a 70% chance with this new information. Although not much has been provided in terms of possible reasons for past constitutional reform referendums for failing, it seems as though voters of Apple are lean heavily in favor of a secession.",261,"I would still give a 70% probability of winning given this new information of debates. While a 60% win rate might not seem substantial, it provides a fairly general idea about the political trend of Apple.",205,"All previous given probabilities were highly dependent on poll accuracy. This new information will affect the predicted probability strongly. I predict a 40% probability as while all previous information favored a secession, they were also based off of inaccurate information. And I believe it is highly likely that the best predictor would be previous knowledge on constitutional reforms, which have failed more so than they have succeeded.",441,1938,276.86,0.05,1,5,1,47,1,3,4,6,6,5,5.25,3,3,3,3,3.00,6,6,5,6,5.75,5,6,4,6,5.25,5,3,3,6,4.25,6,5,4,4,5,3,3,5,3,6,5,7,5,6,6,3,5,2,4.61,7,7,7,7,6,6,7,7,7,6.78,2,1,1,1
3/16/17 11:56,3/16/17 12:08,2558,0,0,0.60,0.10,0.10,0.55,0.05,-0.05,0.50,0.00,-0.05,0.51,0.01,0.01,0.65,0.15,0.14,0.65,0.15,0.00,0.45,0.05,-0.20,0.15,0.08,0.07,-0.01,-0.08,-0.09,0.02,0.27,0.00,-0.31,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,6,2,7,6,5.25,4,6,6,6,5.50,7,7,6,7,6.75,5,6,6,6,5.75,2,5,2,5,3.50,4,5,6,6,6,5,7,3,6,5,6,7,6,6,6,6,1,3,5.22,5,6,7,7,4,5,7,5,6,5.78,3,1,2,4
3/23/17 22:59,3/23/17 23:07,3217,0,0,0.60,0.10,0.10,0.53,0.03,-0.07,0.45,0.05,-0.08,0.46,0.04,0.01,0.40,0.10,-0.06,0.48,0.02,0.08,0.48,0.02,0.00,0.12,0.05,0.05,0.00,-0.12,-0.15,0.02,-0.13,0.20,0.00,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,5,5,5,4,4.75,6,7,6,5,6.00,6,7,6,6,6.25,7,7,7,7,7.00,1,1,1,1,1.00,7,7,7,7,7,6,5,4,6,7,7,7,7,7,7,5,6,5,6.33,7,7,7,7,2,6,7,7,6,6.22,3,1,1,4
4/12/17 17:28,4/12/17 17:45,3660,0,0,0.60,0.10,0.10,0.55,0.05,-0.05,0.55,0.05,0.00,0.40,0.10,-0.15,0.35,0.15,-0.05,0.60,0.10,0.25,0.50,0.00,-0.10,0.10,0.10,0.08,0.00,-0.08,0.00,-0.27,-0.13,0.71,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,5,1,47,1,2,5,4,5,5,4.75,5,6,6,6,5.75,6,6,6,7,6.25,7,6,6,7,6.50,3,5,2,2,3.00,7,6,6,5,6,6,6,3,6,6,7,6,6,6,6,4,5,6,5.72,5,6,6,7,3,6,6,6,6,5.67,2,1,1,1
4/20/17 13:08,4/20/17 13:18,1770,0,0,0.60,0.10,0.10,0.40,0.10,-0.20,0.20,0.30,-0.20,0.40,0.10,0.20,0.50,0.00,0.10,0.60,0.10,0.10,0.50,0.00,-0.10,0.10,0.15,0.10,0.00,-0.33,-0.50,1.00,0.25,0.20,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,5,5,5,5,5.00,4,6,6,6,5.50,7,7,6,6,6.50,5,6,6,5,5.50,5,2,3,5,3.75,6,4,6,6,6,6,7,4,6,4,4,6,6,6,6,6,5,4,5.44,5,6,6,7,4,3,3,6,6,5.11,2,1,2,1
4/18/17 20:31,4/18/17 22:32,3701,0,1,0.60,0.10,0.10,0.60,0.10,0.00,0.50,0.00,-0.10,0.50,0.00,0.00,0.60,0.10,0.10,0.60,0.10,0.00,0.50,0.00,-0.10,0.10,0.05,0.06,0.00,0.00,-0.17,0.00,0.20,0.00,-0.17,"Given that the polls are predictive 70% of the time during a change to status quo and they predict support for the secession, it should be higher than 50%. However, the last slide said that past referendums have been about 50% in support, so it is probably closer to this number.",279,"I don't think this changes my last assessment. It only keeps the number around 60%, which is where I estimated before. It is not persuasive enough for a major change.",166,"If the more successful slogan has won 20% of the referendums, then a good slogan should be negatively correlated with winning a referendum. I'm not sure how predictive this measure is though, so I only adjusted 10%.",215,"Rally size seems to not be a very good indicator, therefore should not be taken into account.",93,"These results are contradictory. They say that constitutional referendums are more likely to fail, but that 70% of recent ones have passed. So, I followed the numbers but not too far, and adjusted up by 10%.",207,"It's not completely predictive, and matches my predictions already, so I kept it the same.",90,"This evidence is just pointing to the uncertainty of any measure in a tight race such as this one. So, a 50/50 chance seems more accurate.",138,1188,169.71,0.05,1,5,1,47,1,3,5,4,7,3,4.75,6,6,5,5,5.50,6,6,6,6,6.00,6,6,5,6,5.75,5,5,5,2,4.25,5,3,3,3,6,2,3,3,2,5,3,6,3,5,6,5,3,5,3.94,3,5,6,6,6,7,7,3,5,5.33,3,1,2,3
3/3/17 11:51,3/3/17 12:14,3157,0,0,0.60,0.10,0.10,0.50,0.00,-0.10,0.20,0.30,-0.30,0.20,0.30,0.00,0.70,0.20,0.50,0.60,0.10,-0.10,0.50,0.00,-0.10,0.10,0.18,0.14,0.00,-0.17,-0.60,0.00,2.50,-0.14,-0.17,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,6,6,6,6,6.00,4,4,4,3,3.75,6,6,6,6,6.00,5,6,4,5,5.00,1,4,2,2,2.25,6,6,4,6,6,6,4,4,2,6,6,4,6,6,6,2,4,4,4.89,5,6,6,6,4,5,6,4,7,5.44,5,1,1,1
4/16/17 15:38,4/16/17 15:53,3665,0,0,0.60,0.10,0.10,0.60,0.10,0.00,0.60,0.10,0.00,0.65,0.15,0.05,0.50,0.00,-0.15,0.65,0.15,0.15,0.50,0.00,-0.15,0.10,0.08,0.09,0.00,0.00,0.00,0.08,-0.23,0.30,-0.23,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,100,0,24,0,0,5,6,6,6,5.75,3,4,5,4,4.00,7,6,6,6,6.25,3,5,5,3,4.00,5,6,2,6,4.75,6,6,6,6,6,6,6,3,4,6,6,6,5,5,6,4,6,6,5.50,4,7,5,6,5,5,6,6,4,5.33,5,1,2,1
3/4/17 22:44,3/4/17 23:10,3424,0,1,0.60,0.10,0.10,0.60,0.10,0.00,0.60,0.10,0.00,0.60,0.10,0.00,0.65,0.15,0.05,0.65,0.15,0.00,0.50,0.00,-0.15,0.10,0.03,0.10,0.00,0.00,0.00,0.00,0.08,0.00,-0.23,"The polling trends are more predictive of the election than not, but without a statement about the polling error distributions, it is hard to weight the poll more than slightly favoring secession. Given the knowledge that people in Apple are risk-averse, secession is less likely to be the beneficiary of election day polling discrepancy.",338,"Again, it is better to have a statement about certainty when forecasting election results. ",91,"No change, because political slogan strength seems to be a disadvantage, if anything. More likely, though, is that is just doesn't matter. ",139,"Again, if anything, rally size has a negative correlation with winning elections. More likely, though, is that it just doesn't matter.",134,"Independence related referendums seem to be mildly predictive of winning. Therefore, increased probability. ",108,"It is almost coin-flip related to winning. Therefore, no change",63,"Given that the baseline data of 70% was less likely to predict the election results than likely, I lowered the probability to even odds.",136,1009,144.14,0.05,1,5,1,47,1,3,2,2,5,2,2.75,2,2,2,2,2.00,5,4,3,5,4.25,3,6,6,3,4.50,4,3,2,6,3.75,6,6,7,6,6,6,5,6,2,6,6,6,6,6,6,6,6,6,5.78,7,7,7,7,5,7,7,6,7,6.67,5,1,1,1
2/24/17 11:58,2/24/17 12:05,3218,0,0,0.60,0.10,0.10,0.40,0.10,-0.20,0.30,0.20,-0.10,0.80,0.30,0.50,0.80,0.30,0.00,0.70,0.20,-0.10,0.50,0.00,-0.20,0.10,0.18,0.17,0.00,-0.33,-0.25,166.67,0.00,-12.50,-28.57,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,5,3,5,3,4.00,2,3,3,2,2.50,5,5,5,5,5.00,4,4,4,4,4.00,5,4,5,5,4.75,2,3,3,3,5,1,3,5,2,4,3,5,2,4,3,3,3,3,3.17,5,6,4,7,5,3,7,5,5,5.22,3,1,2,4
2/26/17 8:12,2/26/17 8:22,3056,0,0,0.60,0.10,0.10,0.55,0.05,-0.05,0.55,0.05,0.00,0.56,0.06,0.01,0.56,0.06,0.00,0.60,0.10,0.04,0.55,0.05,-0.05,0.05,0.03,0.07,0.01,-0.08,0.00,0.02,0.00,0.07,-0.08,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,2,4,5,4,3.75,2,5,3,3,3.25,6,6,5,6,5.75,4,5,5,4,4.50,4,5,4,5,4.50,5,6,6,6,7,6,7,5,2,7,5,7,5,5,2,5,6,6,5.44,6,6,6,7,5,6,7,5,5,5.89,5,1,2,1
4/13/17 12:29,4/13/17 14:48,3280,0,0,0.40,0.10,0.10,0.35,0.15,-0.05,0.38,0.12,0.03,0.60,0.10,0.22,0.55,0.05,-0.05,0.62,0.12,0.07,0.55,0.05,-0.07,0.15,0.08,0.10,0.04,-0.13,0.09,0.58,-0.08,0.13,-0.11,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,24,0,2,4,3,5,5,4.25,5,6,5,6,5.50,7,6,6,7,6.50,5,6,6,5,5.50,2,3,2,4,2.75,5,6,6,5,5,5,5,3,5,7,5,5,5,7,4,5,5,5,5.17,3,6,6,7,3,3,6,4,5,4.78,2,1,2,1
4/12/17 12:46,4/12/17 13:02,3376,0,1,0.60,0.10,0.10,0.60,0.10,0.00,0.58,0.08,-0.02,0.50,0.00,-0.08,0.60,0.10,0.10,0.62,0.12,0.02,0.55,0.05,-0.07,0.05,0.05,0.08,0.01,0.00,-0.03,-0.14,0.20,0.03,-0.11,The poling data predicts secession so it should be higher than .5 yet lower than .7 because that includes times the polling data was correct about rejecting a change.,166,Clearly the package presented will not considerably bolster support for unity so the probability that secession wins is about the same,134,The slogan will likely have only a minor effect yet if it does it would slightly decrease the likely hood that secession would win ,131,"Although it seems contradictory, if it is true that the larger rally sizes almost always lose, that would significantly decrease the probability that secession would win.",170,"The information given is confusing but basically says that the majority of referendums on independence and constitutional reform pass, and even more unrelated referendums pass. I therefore will increase my prediction of the probability of secession ",249,Winning the debate slightly increases the odds of winning the referendum ,73,"Even if the polling data is incorrect, most other predictors of success favored the secession group so I still put the probability of success above .5 yet lower than if polling were accurate ",191,1114,159.14,0.05,1,5,1,47,1,3,5,3,6,4,4.50,4,6,5,5,5.00,5,3,3,5,4.00,5,6,6,6,5.75,2,4,4,4,3.50,3,3,5,5,6,6,6,3,3,5,5,5,3,5,6,5,5,6,4.72,5,6,6,5,5,6,6,3,6,5.33,3,1,1,1
3/16/17 16:12,3/16/17 16:37,2384,0,1,0.60,0.10,0.10,0.50,0.00,-0.10,0.40,0.10,-0.10,0.50,0.00,0.10,0.60,0.10,0.10,0.65,0.15,0.05,0.55,0.05,-0.10,0.05,0.09,0.07,0.01,-0.17,-0.20,0.25,0.20,0.08,-0.15,"Poll data does not detail how much support there is for secession over unity, and I estimated there is some possible error in the poll result, so the probability is slightly lower than the 70% accuracy of the polls",214,Probability decreased from the last one because of the smaller amount of appeal for this new policy of self-rule.,113,"In the past, the most compelling slogan only won 20% of referendums, so probability decreases.",94,"Increase probability slightly again because even though it's only been a correct indicator in one out of ten referendums, three times larger is a significant difference.",169,"Referendum has a pretty high chance of being successful, since 70% is a high passing rate.",90,"Another increase in probability overall, because 60% success rate of winners of debate",86,"The probability goes down again, since the initial probability estimated must have been even less accurate because of incorrect polling.",136,902,128.86,0.05,1,5,1,47,1,3,4,5,6,3,4.50,5,3,4,4,4.00,5,5,5,4,4.75,5,4,3,5,4.25,5,5,5,5,5.00,4,3,4,3,4,3,3,3,3,4,5,4,5,3,3,3,4,4,3.61,5,5,5,5,4,5,6,4,5,4.89,3,1,2,4
4/5/17 18:27,4/5/17 18:37,3053,0,0,0.60,0.10,0.10,0.55,0.05,-0.05,0.70,0.20,0.15,0.75,0.25,0.05,0.70,0.20,-0.05,0.65,0.15,-0.05,0.55,0.05,-0.10,0.05,0.08,0.14,0.01,-0.08,0.27,0.07,-0.07,-0.07,-0.15,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,100,0,24,0,0,6,4,7,4,5.25,3,3,2,3,2.75,5,3,4,4,4.00,5,2,2,5,3.50,6,5,6,6,5.75,3,7,1,1,5,3,1,4,7,1,7,5,4,7,3,1,7,2,3.83,5,6,7,5,6,6,7,4,5,5.67,3,1,1,1
4/5/17 12:34,4/5/17 13:11,3131,0,1,0.60,0.10,0.10,0.60,0.10,0.00,0.80,0.30,0.20,0.90,0.40,0.10,0.30,0.20,-0.60,0.40,0.10,0.10,0.60,0.10,0.20,0.00,0.20,0.19,0.01,0.00,0.33,0.13,-0.67,0.33,0.50,It seems that more people would like to leave than stay. ,57,I used the same number as when mollifying worked in the past.,61,I used the opposite of when they have won in the past,53,I used the opposite of when these rallies have worked. ,55,Referendums of failing usually work,35,Winners of this debate are correct,34,The polling models are inversely accurate for secession. ,57,352,50.29,0.10,0,1,0,12,0,0,4,4,4,4,4.00,4,4,4,4,4.00,4,4,4,4,4.00,4,4,4,4,4.00,4,4,4,4,4.00,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.00,4,4,4,4,4,4,4,4,4,4.00,5,1,2,2
4/6/17 21:16,4/6/17 21:21,1581,0,0,0.60,0.10,0.10,0.40,0.10,-0.20,0.55,0.05,0.15,0.70,0.20,0.15,0.50,0.00,-0.20,0.65,0.15,0.15,0.60,0.10,-0.05,0.00,0.15,0.10,0.01,-0.33,0.38,0.27,-0.29,0.30,-0.08,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,6,6,7,7,6.50,4,7,5,4,5.00,6,5,3,6,5.00,4,3,4,4,3.75,2,3,2,4,2.75,5,7,5,7,5,5,7,4,4,7,7,1,7,3,6,1,7,4,5.11,2,6,5,7,4,4,7,6,6,5.22,5,1,1,4
3/26/17 13:03,3/26/17 13:16,3209,0,0,0.60,0.10,0.10,0.55,0.05,-0.05,0.55,0.05,0.00,0.65,0.15,0.10,0.67,0.17,0.02,0.70,0.20,0.03,0.60,0.10,-0.10,0.00,0.05,0.12,0.01,-0.08,0.00,0.18,0.03,0.04,-0.14,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.10,0,100,0,47,1,1,5,2,6,5,4.50,3,3,2,4,3.00,7,6,6,6,6.25,3,5,5,3,4.00,2,2,2,6,3.00,5,5,5,5,1,5,5,4,2,6,6,5,5,5,4,5,6,6,4.72,5,6,7,6,5,6,7,6,4,5.78,3,1,2,1
4/14/17 11:26,4/14/17 11:48,3297,0,1,0.60,0.10,0.10,0.60,0.10,0.00,0.60,0.10,0.00,0.75,0.25,0.15,0.70,0.20,-0.05,0.60,0.10,-0.10,0.65,0.15,0.05,0.05,0.06,0.14,0.02,0.00,0.00,0.25,-0.07,-0.14,0.08,"I chose a probability that was a bit over 50% because more people support secession and the majority of past elections reflected the polling data, but at the same time, these people are cautious of change.",205,I assigned the same probability as the previous scenario because I do not think this initiative really affects the the decision of voters based on the past attempts.,165,Same probability as before because I do not think that the slogan really correlates to who wins the elections.,110,Rally size is probably a good indicator of which side has more support.,71,Same probably as the percentage of past 10 referendums on the subject of independence or constitutional reform passing.,119,Same probability as the proportion of past ten debate winners winning their referendums.,88,"Past polling models are specific for each election, so I think the group favoring secession still has an advantage.",115,873,124.71,0.05,1,5,1,47,1,3,4,4,6,3,4.25,4,4,4,5,4.25,6,6,5,6,5.75,6,7,5,7,6.25,4,2,3,5,3.50,4,4,6,5,5,3,6,2,2,6,6,5,2,6,5,2,5,6,4.44,5,5,5,5,5,2,7,4,4,4.67,3,1,1,4
3/24/17 13:13,3/24/17 13:40,3505,0,0,0.60,0.10,0.10,0.55,0.05,-0.05,0.55,0.05,0.00,0.60,0.10,0.05,0.60,0.10,0.00,0.65,0.15,0.05,0.65,0.15,0.00,0.05,0.03,0.10,0.02,-0.08,0.00,0.09,0.00,0.08,0.00,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,100,0,47,1,2,4,5,6,4,4.75,5,2,3,2,3.00,5,6,4,5,5.00,3,3,3,3,3.00,4,4,3,4,3.75,5,2,6,3,6,2,3,7,6,5,1,6,5,1,2,7,6,5,4.33,5,6,7,6,3,3,6,4,3,4.78,2,1,1,3
3/10/17 14:42,3/10/17 15:03,3367,0,1,0.60,0.10,0.10,0.55,0.05,-0.05,0.63,0.13,0.08,0.64,0.14,0.01,0.65,0.15,0.01,0.65,0.15,0.00,0.65,0.15,0.00,0.05,0.03,0.12,0.02,-0.08,0.15,0.02,0.02,0.00,0.00,"The poll says 7/10 but people who want a change are probably more likely to go poll about it. Also, the introduction said that the people are hesitant when approaching change.",175,"It would likely win some people over, but probably not a huge amount.",69,People are sheep; slogans are powerful.,39,I don't think it makes that big of a difference.,48,I already figured this concept into my initial calculations.,60,"I don't think this makes them more likely to win, but it makes me more confident in my figure of .65",100,I didn't take the polls into much account to begin with.,56,547,78.14,0.10,0,5,1,47,1,2,2,3,5,1,2.75,4,3,4,4,3.75,6,6,5,7,6.00,6,7,7,7,6.75,5,2,2,6,3.75,6,5,6,5,5,3,3,4,5,3,5,6,6,6,5,3,4,5,4.72,7,7,7,7,2,7,7,6,6,6.22,3,1,1,2
4/3/17 10:10,4/3/17 10:24,756,0,0,0.60,0.10,0.10,0.60,0.10,0.00,0.63,0.13,0.03,0.64,0.14,0.01,0.65,0.15,0.01,0.65,0.15,0.00,0.65,0.15,0.00,0.05,0.01,0.13,0.02,0.00,0.05,0.02,0.02,0.00,0.00,,0,,0,,0,,0,,0,,0,,0,0,0.00,0.05,1,5,1,47,1,3,6,6,7,6,6.25,2,2,2,2,2.00,6,7,6,6,6.25,6,6,3,6,5.25,6,5,5,4,5.00,2,3,5,5,6,2,4,2,2,4,3,6,2,5,3,2,3,5,3.56,5,6,5,7,3,6,6,3,6,5.22,3,1,2,7
